,index,image_link,group_id,entity_name,file_name
65220,65279,https://m.media-amazon.com/images/I/51mj6FAPR-L.jpg,303395,depth,51mj6FAPR-L.jpg
65221,65280,https://m.media-amazon.com/images/I/51mj6FAPR-L.jpg,303395,height,51mj6FAPR-L.jpg
65222,65281,https://m.media-amazon.com/images/I/51mjHZTYRgL.jpg,939426,maximum_weight_recommendation,51mjHZTYRgL.jpg
65223,65282,https://m.media-amazon.com/images/I/51mjWKSVv9L.jpg,641642,item_weight,51mjWKSVv9L.jpg
65224,65283,https://m.media-amazon.com/images/I/51mjWKSVv9L.jpg,641642,wattage,51mjWKSVv9L.jpg
65225,65284,https://m.media-amazon.com/images/I/51mjWKSVv9L.jpg,641642,voltage,51mjWKSVv9L.jpg
65226,65285,https://m.media-amazon.com/images/I/51mjYHvteDL.jpg,306956,wattage,51mjYHvteDL.jpg
65227,65286,https://m.media-amazon.com/images/I/51mjYHvteDL.jpg,306956,item_weight,51mjYHvteDL.jpg
65228,65287,https://m.media-amazon.com/images/I/51mjYHvteDL.jpg,306956,voltage,51mjYHvteDL.jpg
65229,65288,https://m.media-amazon.com/images/I/51mjcsG8a3L.jpg,403664,depth,51mjcsG8a3L.jpg
65230,65289,https://m.media-amazon.com/images/I/51mjcsG8a3L.jpg,403664,height,51mjcsG8a3L.jpg
65231,65290,https://m.media-amazon.com/images/I/51mjeSGK2wL.jpg,681445,width,51mjeSGK2wL.jpg
65232,65291,https://m.media-amazon.com/images/I/51mk+04fOzL.jpg,558806,height,51mk+04fOzL.jpg
65233,65292,https://m.media-amazon.com/images/I/51mk2MixkwL.jpg,864320,width,51mk2MixkwL.jpg
65234,65293,https://m.media-amazon.com/images/I/51mk2MixkwL.jpg,864320,depth,51mk2MixkwL.jpg
65235,65294,https://m.media-amazon.com/images/I/51mkEEQE--L.jpg,494658,height,51mkEEQE--L.jpg
65236,65295,https://m.media-amazon.com/images/I/51mkEEQE--L.jpg,494658,width,51mkEEQE--L.jpg
65237,65296,https://m.media-amazon.com/images/I/51mkHMtDxVL.jpg,488964,depth,51mkHMtDxVL.jpg
65238,65297,https://m.media-amazon.com/images/I/51mkHMtDxVL.jpg,488964,width,51mkHMtDxVL.jpg
65239,65298,https://m.media-amazon.com/images/I/51mkIKw0AJL.jpg,279307,item_weight,51mkIKw0AJL.jpg
65240,65299,https://m.media-amazon.com/images/I/51mkV0T6fwL.jpg,965518,width,51mkV0T6fwL.jpg
65241,65300,https://m.media-amazon.com/images/I/51mklCnGIYS.jpg,745387,width,51mklCnGIYS.jpg
65242,65301,https://m.media-amazon.com/images/I/51mklCnGIYS.jpg,745387,height,51mklCnGIYS.jpg
65243,65302,https://m.media-amazon.com/images/I/51mklTTu6xL.jpg,611510,width,51mklTTu6xL.jpg
65244,65303,https://m.media-amazon.com/images/I/51mktHMWo1S.jpg,866516,width,51mktHMWo1S.jpg
65245,65304,https://m.media-amazon.com/images/I/51mktHMWo1S.jpg,866516,height,51mktHMWo1S.jpg
65246,65305,https://m.media-amazon.com/images/I/51mkxaaWUBL.jpg,846116,width,51mkxaaWUBL.jpg
65247,65306,https://m.media-amazon.com/images/I/51mkxaaWUBL.jpg,846116,depth,51mkxaaWUBL.jpg
65248,65307,https://m.media-amazon.com/images/I/51mkxaaWUBL.jpg,846116,height,51mkxaaWUBL.jpg
65249,65308,https://m.media-amazon.com/images/I/51ml39j6SqL.jpg,640408,width,51ml39j6SqL.jpg
65250,65309,https://m.media-amazon.com/images/I/51mlK0YNaiL.jpg,178778,height,51mlK0YNaiL.jpg
65251,65310,https://m.media-amazon.com/images/I/51mlRztHhPL.jpg,148807,depth,51mlRztHhPL.jpg
65252,65311,https://m.media-amazon.com/images/I/51mli-oc1IL.jpg,752266,width,51mli-oc1IL.jpg
65253,65312,https://m.media-amazon.com/images/I/51mljlBO-vL.jpg,866516,height,51mljlBO-vL.jpg
65254,65313,https://m.media-amazon.com/images/I/51mljlBO-vL.jpg,866516,depth,51mljlBO-vL.jpg
65255,65314,https://m.media-amazon.com/images/I/51mlps9vt+L.jpg,752266,height,51mlps9vt+L.jpg
65256,65315,https://m.media-amazon.com/images/I/51mlps9vt+L.jpg,752266,depth,51mlps9vt+L.jpg
65257,65316,https://m.media-amazon.com/images/I/51mlsvyAyzL.jpg,524117,height,51mlsvyAyzL.jpg
65258,65317,https://m.media-amazon.com/images/I/51mlv95+bFL.jpg,801829,width,51mlv95+bFL.jpg
65259,65318,https://m.media-amazon.com/images/I/51mm2gzIpgL.jpg,745387,width,51mm2gzIpgL.jpg
65260,65319,https://m.media-amazon.com/images/I/51mm3ZCVnqS.jpg,106003,depth,51mm3ZCVnqS.jpg
65261,65320,https://m.media-amazon.com/images/I/51mm3ZCVnqS.jpg,106003,height,51mm3ZCVnqS.jpg
65262,65321,https://m.media-amazon.com/images/I/51mmBDJEndL.jpg,611510,height,51mmBDJEndL.jpg
65263,65322,https://m.media-amazon.com/images/I/51mmHXuS51L.jpg,932012,height,51mmHXuS51L.jpg
65264,65323,https://m.media-amazon.com/images/I/51mmJJrpRNL.jpg,752266,height,51mmJJrpRNL.jpg
65265,65324,https://m.media-amazon.com/images/I/51mmLIdoZvL.jpg,276611,width,51mmLIdoZvL.jpg
65266,65325,https://m.media-amazon.com/images/I/51mmQdFP6ZL.jpg,983323,wattage,51mmQdFP6ZL.jpg
65267,65326,https://m.media-amazon.com/images/I/51mmQdFP6ZL.jpg,983323,voltage,51mmQdFP6ZL.jpg
65268,65327,https://m.media-amazon.com/images/I/51mmYT2sOmL.jpg,140266,item_weight,51mmYT2sOmL.jpg
65269,65328,https://m.media-amazon.com/images/I/51mmYT2sOmL.jpg,140266,voltage,51mmYT2sOmL.jpg
65270,65329,https://m.media-amazon.com/images/I/51mmhawsrEL.jpg,486423,height,51mmhawsrEL.jpg
65271,65330,https://m.media-amazon.com/images/I/51mmr0MhyeL.jpg,332892,width,51mmr0MhyeL.jpg
65272,65331,https://m.media-amazon.com/images/I/51mmrF2khnL.jpg,407921,depth,51mmrF2khnL.jpg
65273,65332,https://m.media-amazon.com/images/I/51mmrZvhO+L.jpg,866516,height,51mmrZvhO+L.jpg
65274,65333,https://m.media-amazon.com/images/I/51mmrZvhO+L.jpg,866516,depth,51mmrZvhO+L.jpg
65275,65334,https://m.media-amazon.com/images/I/51mmxbhUIqL.jpg,107694,depth,51mmxbhUIqL.jpg
65276,65335,https://m.media-amazon.com/images/I/51mmxbhUIqL.jpg,107694,width,51mmxbhUIqL.jpg
65277,65336,https://m.media-amazon.com/images/I/51mn0LDfx6S.jpg,244283,depth,51mn0LDfx6S.jpg
65278,65337,https://m.media-amazon.com/images/I/51mnKEJqrhL.jpg,130202,height,51mnKEJqrhL.jpg
65279,65338,https://m.media-amazon.com/images/I/51mnLDJkhFL.jpg,866516,depth,51mnLDJkhFL.jpg
65280,65339,https://m.media-amazon.com/images/I/51mnLDJkhFL.jpg,866516,height,51mnLDJkhFL.jpg
65281,65340,https://m.media-amazon.com/images/I/51mnLDJkhFL.jpg,866516,width,51mnLDJkhFL.jpg
65282,65341,https://m.media-amazon.com/images/I/51mnLDJkhFL.jpg,866516,height,51mnLDJkhFL.jpg
65283,65342,https://m.media-amazon.com/images/I/51mnZHLutTL.jpg,241608,height,51mnZHLutTL.jpg
65284,65343,https://m.media-amazon.com/images/I/51mnidFSEHL.jpg,558806,depth,51mnidFSEHL.jpg
65285,65344,https://m.media-amazon.com/images/I/51mnnP2Z3yL.jpg,750220,item_weight,51mnnP2Z3yL.jpg
65286,65345,https://m.media-amazon.com/images/I/51mo2YpA8OL.jpg,152339,maximum_weight_recommendation,51mo2YpA8OL.jpg
65287,65346,https://m.media-amazon.com/images/I/51mo6Q3gntL.jpg,113134,width,51mo6Q3gntL.jpg
65288,65347,https://m.media-amazon.com/images/I/51mo6Q3gntL.jpg,113134,depth,51mo6Q3gntL.jpg
65289,65348,https://m.media-amazon.com/images/I/51mo8icQSNL.jpg,594224,width,51mo8icQSNL.jpg
65290,65349,https://m.media-amazon.com/images/I/51moJb1BH4L.jpg,526954,depth,51moJb1BH4L.jpg
65291,65350,https://m.media-amazon.com/images/I/51moJb1BH4L.jpg,526954,height,51moJb1BH4L.jpg
65292,65351,https://m.media-amazon.com/images/I/51moQQDv2CL.jpg,470067,width,51moQQDv2CL.jpg
65293,65352,https://m.media-amazon.com/images/I/51moQQDv2CL.jpg,470067,depth,51moQQDv2CL.jpg
65294,65353,https://m.media-amazon.com/images/I/51moWLLIy9L.jpg,886344,width,51moWLLIy9L.jpg
65295,65354,https://m.media-amazon.com/images/I/51mofj6ws7L.jpg,752266,depth,51mofj6ws7L.jpg
65296,65355,https://m.media-amazon.com/images/I/51momCokmTL.jpg,403664,height,51momCokmTL.jpg
65297,65356,https://m.media-amazon.com/images/I/51momPNUCgL.jpg,918474,maximum_weight_recommendation,51momPNUCgL.jpg
65298,65357,https://m.media-amazon.com/images/I/51motCC-MSL.jpg,823083,height,51motCC-MSL.jpg
65299,65358,https://m.media-amazon.com/images/I/51mouPsjX1L.jpg,978900,height,51mouPsjX1L.jpg
65300,65359,https://m.media-amazon.com/images/I/51mp1acYhQL.jpg,913156,width,51mp1acYhQL.jpg
65301,65360,https://m.media-amazon.com/images/I/51mp1acYhQL.jpg,913156,depth,51mp1acYhQL.jpg
65302,65361,https://m.media-amazon.com/images/I/51mp3iYE0TL.jpg,705487,depth,51mp3iYE0TL.jpg
65303,65362,https://m.media-amazon.com/images/I/51mp3ny1RwL.jpg,648011,width,51mp3ny1RwL.jpg
65304,65363,https://m.media-amazon.com/images/I/51mp3ny1RwL.jpg,648011,depth,51mp3ny1RwL.jpg
65305,65364,https://m.media-amazon.com/images/I/51mpDF3KIqL.jpg,630390,item_weight,51mpDF3KIqL.jpg
65306,65365,https://m.media-amazon.com/images/I/51mpV1Uqz3L.jpg,549052,item_weight,51mpV1Uqz3L.jpg
65307,65366,https://m.media-amazon.com/images/I/51mpob+knyL.jpg,564709,maximum_weight_recommendation,51mpob+knyL.jpg
65308,65367,https://m.media-amazon.com/images/I/51mprFyRoHL.jpg,913156,depth,51mprFyRoHL.jpg
65309,65368,https://m.media-amazon.com/images/I/51mprFyRoHL.jpg,913156,width,51mprFyRoHL.jpg
65310,65369,https://m.media-amazon.com/images/I/51mpv5leBsL.jpg,483370,height,51mpv5leBsL.jpg
65311,65370,https://m.media-amazon.com/images/I/51mqLXlCfFS.jpg,277856,depth,51mqLXlCfFS.jpg
65312,65371,https://m.media-amazon.com/images/I/51mqUF0AbpL.jpg,311997,width,51mqUF0AbpL.jpg
65313,65372,https://m.media-amazon.com/images/I/51mqx05r-7L.jpg,347320,depth,51mqx05r-7L.jpg
65314,65373,https://m.media-amazon.com/images/I/51mqx05r-7L.jpg,347320,width,51mqx05r-7L.jpg
65315,65374,https://m.media-amazon.com/images/I/51mqx05r-7L.jpg,347320,height,51mqx05r-7L.jpg
65316,65375,https://m.media-amazon.com/images/I/51mrAOG9ynL.jpg,254046,item_weight,51mrAOG9ynL.jpg
65317,65376,https://m.media-amazon.com/images/I/51mrBT8QEJS.jpg,752266,width,51mrBT8QEJS.jpg
65318,65377,https://m.media-amazon.com/images/I/51mrBT8QEJS.jpg,752266,depth,51mrBT8QEJS.jpg
65319,65378,https://m.media-amazon.com/images/I/51mrBiEoC4L.jpg,978900,width,51mrBiEoC4L.jpg
65320,65379,https://m.media-amazon.com/images/I/51mrKzzbloL.jpg,932012,height,51mrKzzbloL.jpg
65321,65380,https://m.media-amazon.com/images/I/51mrKzzbloL.jpg,932012,depth,51mrKzzbloL.jpg
65322,65381,https://m.media-amazon.com/images/I/51mrKzzbloL.jpg,932012,width,51mrKzzbloL.jpg
65323,65382,https://m.media-amazon.com/images/I/51mrhBlreXL.jpg,573063,height,51mrhBlreXL.jpg
65324,65383,https://m.media-amazon.com/images/I/51mrhBlreXL.jpg,573063,depth,51mrhBlreXL.jpg
65325,65384,https://m.media-amazon.com/images/I/51mrhBlreXL.jpg,573063,width,51mrhBlreXL.jpg
65326,65385,https://m.media-amazon.com/images/I/51mroRg5xdL.jpg,861555,height,51mroRg5xdL.jpg
65327,65386,https://m.media-amazon.com/images/I/51msQ5cbq4L.jpg,961822,item_volume,51msQ5cbq4L.jpg
65328,65387,https://m.media-amazon.com/images/I/51msVQKEGsL.jpg,142748,depth,51msVQKEGsL.jpg
65329,65388,https://m.media-amazon.com/images/I/51msVQKEGsL.jpg,142748,height,51msVQKEGsL.jpg
65330,65389,https://m.media-amazon.com/images/I/51msm3p-Y4L.jpg,986932,width,51msm3p-Y4L.jpg
65331,65390,https://m.media-amazon.com/images/I/51msodBagNL.jpg,449021,height,51msodBagNL.jpg
65332,65391,https://m.media-amazon.com/images/I/51msodBagNL.jpg,449021,depth,51msodBagNL.jpg
65333,65392,https://m.media-amazon.com/images/I/51msodBagNL.jpg,449021,width,51msodBagNL.jpg
65334,65393,https://m.media-amazon.com/images/I/51msu8Fx12L.jpg,403664,height,51msu8Fx12L.jpg
65335,65394,https://m.media-amazon.com/images/I/51msx13yXeL.jpg,240413,voltage,51msx13yXeL.jpg
65336,65395,https://m.media-amazon.com/images/I/51mt+FqAfeL.jpg,594224,height,51mt+FqAfeL.jpg
65337,65396,https://m.media-amazon.com/images/I/51mt+FqAfeL.jpg,594224,depth,51mt+FqAfeL.jpg
65338,65397,https://m.media-amazon.com/images/I/51mtLO49WfL.jpg,695338,depth,51mtLO49WfL.jpg
65339,65398,https://m.media-amazon.com/images/I/51mtLO49WfL.jpg,695338,width,51mtLO49WfL.jpg
65340,65399,https://m.media-amazon.com/images/I/51mtiy9VD9L.jpg,449805,width,51mtiy9VD9L.jpg
65341,65400,https://m.media-amazon.com/images/I/51mtiy9VD9L.jpg,449805,depth,51mtiy9VD9L.jpg
65342,65401,https://m.media-amazon.com/images/I/51mtqMzOMAL.jpg,872083,item_weight,51mtqMzOMAL.jpg
65343,65402,https://m.media-amazon.com/images/I/51mtrpRI59L.jpg,204245,width,51mtrpRI59L.jpg
65344,65403,https://m.media-amazon.com/images/I/51mtrpRI59L.jpg,204245,depth,51mtrpRI59L.jpg
65345,65404,https://m.media-amazon.com/images/I/51mtx8E1ENL.jpg,200507,height,51mtx8E1ENL.jpg
65346,65405,https://m.media-amazon.com/images/I/51mtx8E1ENL.jpg,200507,depth,51mtx8E1ENL.jpg
65347,65406,https://m.media-amazon.com/images/I/51mty5klwJL.jpg,630877,height,51mty5klwJL.jpg
65348,65407,https://m.media-amazon.com/images/I/51mty5klwJL.jpg,630877,width,51mty5klwJL.jpg
65349,65408,https://m.media-amazon.com/images/I/51mu0bUqM1L.jpg,913156,height,51mu0bUqM1L.jpg
65350,65409,https://m.media-amazon.com/images/I/51mu0bUqM1L.jpg,913156,depth,51mu0bUqM1L.jpg
65351,65410,https://m.media-amazon.com/images/I/51muCeyh8zL.jpg,978900,width,51muCeyh8zL.jpg
65352,65411,https://m.media-amazon.com/images/I/51muFmL2bEL.jpg,417434,width,51muFmL2bEL.jpg
65353,65412,https://m.media-amazon.com/images/I/51muFmL2bEL.jpg,417434,height,51muFmL2bEL.jpg
65354,65413,https://m.media-amazon.com/images/I/51muSegR1cL.jpg,966823,width,51muSegR1cL.jpg
65355,65414,https://m.media-amazon.com/images/I/51muSegR1cL.jpg,966823,height,51muSegR1cL.jpg
65356,65415,https://m.media-amazon.com/images/I/51muSegR1cL.jpg,966823,depth,51muSegR1cL.jpg
65357,65416,https://m.media-amazon.com/images/I/51muSyKILcS.jpg,675317,height,51muSyKILcS.jpg
65358,65417,https://m.media-amazon.com/images/I/51muYiITvKL.jpg,478357,width,51muYiITvKL.jpg
65359,65418,https://m.media-amazon.com/images/I/51mudRTCeWL.jpg,192915,width,51mudRTCeWL.jpg
65360,65419,https://m.media-amazon.com/images/I/51mudRTCeWL.jpg,192915,depth,51mudRTCeWL.jpg
65361,65420,https://m.media-amazon.com/images/I/51muegTyaWL.jpg,558832,depth,51muegTyaWL.jpg
65362,65421,https://m.media-amazon.com/images/I/51muegTyaWL.jpg,558832,height,51muegTyaWL.jpg
65363,65422,https://m.media-amazon.com/images/I/51mujg6QnQL.jpg,483370,depth,51mujg6QnQL.jpg
65364,65423,https://m.media-amazon.com/images/I/51mujg6QnQL.jpg,483370,width,51mujg6QnQL.jpg
65365,65424,https://m.media-amazon.com/images/I/51mujg6QnQL.jpg,483370,height,51mujg6QnQL.jpg
65366,65425,https://m.media-amazon.com/images/I/51mvBmCuN3L.jpg,860821,width,51mvBmCuN3L.jpg
65367,65426,https://m.media-amazon.com/images/I/51mvBmCuN3L.jpg,860821,height,51mvBmCuN3L.jpg
65368,65427,https://m.media-amazon.com/images/I/51mvBmCuN3L.jpg,860821,depth,51mvBmCuN3L.jpg
65369,65428,https://m.media-amazon.com/images/I/51mvRaTcdPL.jpg,558806,width,51mvRaTcdPL.jpg
65370,65429,https://m.media-amazon.com/images/I/51mvRaTcdPL.jpg,558806,depth,51mvRaTcdPL.jpg
65371,65430,https://m.media-amazon.com/images/I/51mvRaTcdPL.jpg,558806,height,51mvRaTcdPL.jpg
65372,65431,https://m.media-amazon.com/images/I/51mvaQ7K42L.jpg,983323,voltage,51mvaQ7K42L.jpg
65373,65432,https://m.media-amazon.com/images/I/51mvaQ7K42L.jpg,983323,wattage,51mvaQ7K42L.jpg
65374,65433,https://m.media-amazon.com/images/I/51mvcuN0eTL.jpg,648011,height,51mvcuN0eTL.jpg
65375,65434,https://m.media-amazon.com/images/I/51mvcuN0eTL.jpg,648011,depth,51mvcuN0eTL.jpg
65376,65435,https://m.media-amazon.com/images/I/51mvlaeCx5L.jpg,276611,height,51mvlaeCx5L.jpg
65377,65436,https://m.media-amazon.com/images/I/51mvpj3XPkL.jpg,416664,voltage,51mvpj3XPkL.jpg
65378,65437,https://m.media-amazon.com/images/I/51mvsKLQGAL.jpg,931247,depth,51mvsKLQGAL.jpg
65379,65438,https://m.media-amazon.com/images/I/51mvsKLQGAL.jpg,931247,height,51mvsKLQGAL.jpg
65380,65439,https://m.media-amazon.com/images/I/51mw9TPAQDL.jpg,558806,depth,51mw9TPAQDL.jpg
65381,65440,https://m.media-amazon.com/images/I/51mw9TPAQDL.jpg,558806,height,51mw9TPAQDL.jpg
65382,65441,https://m.media-amazon.com/images/I/51mwC0AeZvL.jpg,939426,height,51mwC0AeZvL.jpg
65383,65442,https://m.media-amazon.com/images/I/51mwC0AeZvL.jpg,939426,depth,51mwC0AeZvL.jpg
65384,65443,https://m.media-amazon.com/images/I/51mwD-kbspL.jpg,521308,height,51mwD-kbspL.jpg
65385,65444,https://m.media-amazon.com/images/I/51mwIavT8CL.jpg,776058,depth,51mwIavT8CL.jpg
65386,65445,https://m.media-amazon.com/images/I/51mwIavT8CL.jpg,776058,height,51mwIavT8CL.jpg
65387,65446,https://m.media-amazon.com/images/I/51mwInRLm7L.jpg,142295,item_volume,51mwInRLm7L.jpg
65388,65447,https://m.media-amazon.com/images/I/51mwKO7beGL.jpg,752266,width,51mwKO7beGL.jpg
65389,65448,https://m.media-amazon.com/images/I/51mwKO7beGL.jpg,752266,depth,51mwKO7beGL.jpg
65390,65449,https://m.media-amazon.com/images/I/51mwNo5tCjL.jpg,625310,depth,51mwNo5tCjL.jpg
65391,65450,https://m.media-amazon.com/images/I/51mwNo5tCjL.jpg,625310,height,51mwNo5tCjL.jpg
65392,65451,https://m.media-amazon.com/images/I/51mwR4r3s1L.jpg,965518,voltage,51mwR4r3s1L.jpg
65393,65452,https://m.media-amazon.com/images/I/51mwcM-XahL.jpg,276611,height,51mwcM-XahL.jpg
65394,65453,https://m.media-amazon.com/images/I/51mwcM-XahL.jpg,276611,width,51mwcM-XahL.jpg
65395,65454,https://m.media-amazon.com/images/I/51mwnpJcdPL.jpg,325604,maximum_weight_recommendation,51mwnpJcdPL.jpg
65396,65455,https://m.media-amazon.com/images/I/51mwtlJrL9L.jpg,149708,depth,51mwtlJrL9L.jpg
65397,65456,https://m.media-amazon.com/images/I/51mwvW57gJL.jpg,478357,width,51mwvW57gJL.jpg
65398,65457,https://m.media-amazon.com/images/I/51mxAL+Gl1L.jpg,292475,height,51mxAL+Gl1L.jpg
65399,65458,https://m.media-amazon.com/images/I/51mxDXAwPqL.jpg,178778,height,51mxDXAwPqL.jpg
65400,65459,https://m.media-amazon.com/images/I/51mxEUh5SbL.jpg,436746,depth,51mxEUh5SbL.jpg
65401,65460,https://m.media-amazon.com/images/I/51mxH+0qBsL.jpg,892291,item_weight,51mxH+0qBsL.jpg
65402,65461,https://m.media-amazon.com/images/I/51mxH+0qBsL.jpg,892291,wattage,51mxH+0qBsL.jpg
65403,65462,https://m.media-amazon.com/images/I/51mxHyHDy+L.jpg,866516,width,51mxHyHDy+L.jpg
65404,65463,https://m.media-amazon.com/images/I/51mxHyHDy+L.jpg,866516,height,51mxHyHDy+L.jpg
65405,65464,https://m.media-amazon.com/images/I/51mxTWQl1QL.jpg,142748,depth,51mxTWQl1QL.jpg
65406,65465,https://m.media-amazon.com/images/I/51mxTWQl1QL.jpg,142748,width,51mxTWQl1QL.jpg
65407,65466,https://m.media-amazon.com/images/I/51mxYk17IUL.jpg,704724,maximum_weight_recommendation,51mxYk17IUL.jpg
65408,65467,https://m.media-amazon.com/images/I/51mxdP0occL.jpg,970563,width,51mxdP0occL.jpg
65409,65468,https://m.media-amazon.com/images/I/51mxdP0occL.jpg,970563,height,51mxdP0occL.jpg
65410,65469,https://m.media-amazon.com/images/I/51mxlPbuhjL.jpg,931247,depth,51mxlPbuhjL.jpg
